0;param1;param2;good;bad
479;31.500.000.000.000.100;0.5250000000000001;1013.0;67.0
480;31.500.000.000.000.100;0.55;1012.0;68.0
481;31.600.000.000.000.100;0.45;1016.0;64.0
482;31.600.000.000.000.100;0.47500000000000003;1015.0;65.0
483;31.600.000.000.000.100;0.5;1015.0;65.0
484;31.600.000.000.000.100;0.5250000000000001;1013.0;67.0
485;31.600.000.000.000.100;0.55;1012.0;68.0
486;31.700.000.000.000.100;0.45;1016.0;64.0
487;31.700.000.000.000.100;0.47500000000000003;1015.0;65.0
488;31.700.000.000.000.100;0.5;1015.0;65.0
489;31.700.000.000.000.100;0.5250000000000001;1013.0;67.0
490;31.700.000.000.000.100;0.55;1012.0;68.0
491;3.180.000.000.000.010;0.45;1016.0;64.0
492;3.180.000.000.000.010;0.47500000000000003;1015.0;65.0
493;3.180.000.000.000.010;0.5;1015.0;65.0
494;3.180.000.000.000.010;0.5250000000000001;1013.0;67.0
495;3.180.000.000.000.010;0.55;1012.0;68.0
496;3.190.000.000.000.010;0.45;1016.0;64.0
497;3.190.000.000.000.010;0.47500000000000003;1015.0;65.0
498;3.190.000.000.000.010;0.5;1015.0;65.0
499;3.190.000.000.000.010;0.5250000000000001;1013.0;67.0
500;3.190.000.000.000.010;0.55;1012.0;68.0
501;3.200.000.000.000.010;0.45;1016.0;64.0
502;3.200.000.000.000.010;0.47500000000000003;1015.0;65.0
503;3.200.000.000.000.010;0.5;1015.0;65.0
504;3.200.000.000.000.010;0.5250000000000001;1013.0;67.0
505;3.200.000.000.000.010;0.55;1012.0;68.0
506;3.210.000.000.000.010;0.45;1016.0;64.0
507;3.210.000.000.000.010;0.47500000000000003;1015.0;65.0
508;3.210.000.000.000.010;0.5;1015.0;65.0
509;3.210.000.000.000.010;0.5250000000000001;1013.0;67.0
510;3.210.000.000.000.010;0.55;1012.0;68.0
511;32.200.000.000.000.100;0.45;1016.0;64.0
512;32.200.000.000.000.100;0.47500000000000003;1015.0;65.0
513;32.200.000.000.000.100;0.5;1015.0;65.0
514;32.200.000.000.000.100;0.5250000000000001;1013.0;67.0
515;32.200.000.000.000.100;0.55;1012.0;68.0
516;32.300.000.000.000.100;0.45;1016.0;64.0
517;32.300.000.000.000.100;0.47500000000000003;1015.0;65.0
518;32.300.000.000.000.100;0.5;1015.0;65.0
519;32.300.000.000.000.100;0.5250000000000001;1013.0;67.0
520;32.300.000.000.000.100;0.55;1012.0;68.0
521;3.240.000.000.000.010;0.45;1016.0;64.0
522;3.240.000.000.000.010;0.47500000000000003;1015.0;65.0
523;3.240.000.000.000.010;0.5;1015.0;65.0
524;3.240.000.000.000.010;0.5250000000000001;1013.0;67.0
525;3.240.000.000.000.010;0.55;1012.0;68.0
526;3.250.000.000.000.010;0.45;1016.0;64.0
527;3.250.000.000.000.010;0.47500000000000003;1015.0;65.0
528;3.250.000.000.000.010;0.5;1015.0;65.0
529;3.250.000.000.000.010;0.5250000000000001;1013.0;67.0
530;3.250.000.000.000.010;0.55;1012.0;68.0
531;3.260.000.000.000.010;0.45;1016.0;64.0
532;3.260.000.000.000.010;0.47500000000000003;1015.0;65.0
533;3.260.000.000.000.010;0.5;1015.0;65.0
534;3.260.000.000.000.010;0.5250000000000001;1013.0;67.0
535;3.260.000.000.000.010;0.55;1012.0;68.0
536;3.270.000.000.000.010;0.45;1016.0;64.0
537;3.270.000.000.000.010;0.47500000000000003;1015.0;65.0
538;3.270.000.000.000.010;0.5;1015.0;65.0
539;3.270.000.000.000.010;0.5250000000000001;1013.0;67.0
540;3.270.000.000.000.010;0.55;1012.0;68.0
541;3.280.000.000.000.010;0.45;1016.0;64.0
542;3.280.000.000.000.010;0.47500000000000003;1015.0;65.0
543;3.280.000.000.000.010;0.5;1015.0;65.0
544;3.280.000.000.000.010;0.5250000000000001;1013.0;67.0
545;3.280.000.000.000.010;0.55;1012.0;68.0
546;32.900.000.000.000.100;0.45;1016.0;64.0
547;32.900.000.000.000.100;0.47500000000000003;1015.0;65.0
548;32.900.000.000.000.100;0.5;1015.0;65.0
549;32.900.000.000.000.100;0.5250000000000001;1013.0;67.0
550;32.900.000.000.000.100;0.55;1012.0;68.0
551;33.000.000.000.000.100;0.45;1016.0;64.0
552;33.000.000.000.000.100;0.47500000000000003;1015.0;65.0
553;33.000.000.000.000.100;0.5;1015.0;65.0
554;33.000.000.000.000.100;0.5250000000000001;1013.0;67.0
555;33.000.000.000.000.100;0.55;1012.0;68.0
556;3.310.000.000.000.010;0.45;1016.0;64.0
557;3.310.000.000.000.010;0.47500000000000003;1015.0;65.0
558;3.310.000.000.000.010;0.5;1015.0;65.0
559;3.310.000.000.000.010;0.5250000000000001;1013.0;67.0
560;3.310.000.000.000.010;0.55;1012.0;68.0
561;3.320.000.000.000.010;0.45;1016.0;64.0
562;3.320.000.000.000.010;0.47500000000000003;1015.0;65.0
563;3.320.000.000.000.010;0.5;1015.0;65.0
564;3.320.000.000.000.010;0.5250000000000001;1013.0;67.0
565;3.320.000.000.000.010;0.55;1012.0;68.0
566;3.330.000.000.000.010;0.45;1016.0;64.0
567;3.330.000.000.000.010;0.47500000000000003;1015.0;65.0
568;3.330.000.000.000.010;0.5;1015.0;65.0
569;3.330.000.000.000.010;0.5250000000000001;1013.0;67.0
570;3.330.000.000.000.010;0.55;1012.0;68.0
571;3.340.000.000.000.010;0.45;1016.0;64.0
572;3.340.000.000.000.010;0.47500000000000003;1015.0;65.0
573;3.340.000.000.000.010;0.5;1015.0;65.0
574;3.340.000.000.000.010;0.5250000000000001;1013.0;67.0
575;3.340.000.000.000.010;0.55;1012.0;68.0
576;3.350.000.000.000.010;0.45;1016.0;64.0
577;3.350.000.000.000.010;0.47500000000000003;1015.0;65.0
578;3.350.000.000.000.010;0.5;1015.0;65.0
579;3.350.000.000.000.010;0.5250000000000001;1013.0;67.0
580;3.350.000.000.000.010;0.55;1012.0;68.0
581;33.600.000.000.000.100;0.45;1016.0;64.0
582;33.600.000.000.000.100;0.47500000000000003;1015.0;65.0
583;33.600.000.000.000.100;0.5;1015.0;65.0
584;33.600.000.000.000.100;0.5250000000000001;1013.0;67.0
585;33.600.000.000.000.100;0.55;1012.0;68.0
586;33.700.000.000.000.100;0.45;1016.0;64.0
587;33.700.000.000.000.100;0.47500000000000003;1015.0;65.0
588;33.700.000.000.000.100;0.5;1015.0;65.0
589;33.700.000.000.000.100;0.5250000000000001;1013.0;67.0
590;33.700.000.000.000.100;0.55;1012.0;68.0
591;3.380.000.000.000.010;0.45;1016.0;64.0
592;3.380.000.000.000.010;0.47500000000000003;1015.0;65.0
593;3.380.000.000.000.010;0.5;1015.0;65.0
594;3.380.000.000.000.010;0.5250000000000001;1013.0;67.0
595;3.380.000.000.000.010;0.55;1012.0;68.0
596;3.390.000.000.000.010;0.45;1016.0;64.0
597;3.390.000.000.000.010;0.47500000000000003;1015.0;65.0
598;3.390.000.000.000.010;0.5;1015.0;65.0
599;3.390.000.000.000.010;0.5250000000000001;1013.0;67.0
600;3.390.000.000.000.010;0.55;1012.0;68.0
601;3.400.000.000.000.010;0.45;1016.0;64.0
602;3.400.000.000.000.010;0.47500000000000003;1015.0;65.0
603;3.400.000.000.000.010;0.5;1015.0;65.0
604;3.400.000.000.000.010;0.5250000000000001;1013.0;67.0
605;3.400.000.000.000.010;0.55;1012.0;68.0
606;3.410.000.000.000.010;0.45;1016.0;64.0
607;3.410.000.000.000.010;0.47500000000000003;1015.0;65.0
608;3.410.000.000.000.010;0.5;1015.0;65.0
609;3.410.000.000.000.010;0.5250000000000001;1013.0;67.0
610;3.410.000.000.000.010;0.55;1012.0;68.0
611;3.420.000.000.000.010;0.45;1016.0;64.0
612;3.420.000.000.000.010;0.47500000000000003;1015.0;65.0
613;3.420.000.000.000.010;0.5;1015.0;65.0
614;3.420.000.000.000.010;0.5250000000000001;1013.0;67.0
615;3.420.000.000.000.010;0.55;1012.0;68.0
616;34.300.000.000.000.100;0.45;1016.0;64.0
617;34.300.000.000.000.100;0.47500000000000003;1015.0;65.0
618;34.300.000.000.000.100;0.5;1015.0;65.0
619;34.300.000.000.000.100;0.5250000000000001;1013.0;67.0
620;34.300.000.000.000.100;0.55;1012.0;68.0
621;34.400.000.000.000.100;0.45;1016.0;64.0
622;34.400.000.000.000.100;0.47500000000000003;1015.0;65.0
623;34.400.000.000.000.100;0.5;1015.0;65.0
624;34.400.000.000.000.100;0.5250000000000001;1013.0;67.0
625;34.400.000.000.000.100;0.55;1012.0;68.0
626;3.450.000.000.000.010;0.45;1016.0;64.0
627;3.450.000.000.000.010;0.47500000000000003;1015.0;65.0
628;3.450.000.000.000.010;0.5;1015.0;65.0
629;3.450.000.000.000.010;0.5250000000000001;1013.0;67.0
630;3.450.000.000.000.010;0.55;1012.0;68.0
631;3.460.000.000.000.010;0.45;1016.0;64.0
632;3.460.000.000.000.010;0.47500000000000003;1015.0;65.0
633;3.460.000.000.000.010;0.5;1015.0;65.0
634;3.460.000.000.000.010;0.5250000000000001;1013.0;67.0
635;3.460.000.000.000.010;0.55;1012.0;68.0
636;3.470.000.000.000.010;0.45;1016.0;64.0
637;3.470.000.000.000.010;0.47500000000000003;1015.0;65.0
638;3.470.000.000.000.010;0.5;1015.0;65.0
639;3.470.000.000.000.010;0.5250000000000001;1013.0;67.0
640;3.470.000.000.000.010;0.55;1012.0;68.0
641;3.480.000.000.000.010;0.45;1016.0;64.0
642;3.480.000.000.000.010;0.47500000000000003;1015.0;65.0
643;3.480.000.000.000.010;0.5;1015.0;65.0
644;3.480.000.000.000.010;0.5250000000000001;1013.0;67.0
645;3.480.000.000.000.010;0.55;1012.0;68.0
646;3.490.000.000.000.010;0.45;1016.0;64.0
647;3.490.000.000.000.010;0.47500000000000003;1015.0;65.0
648;3.490.000.000.000.010;0.5;1015.0;65.0
649;3.490.000.000.000.010;0.5250000000000001;1013.0;67.0
650;3.490.000.000.000.010;0.55;1012.0;68.0
